Date,Year,Month,ET,GPP,LAI,
3/2/2007,2007,3,0.4,1.8,0.4,
3/3/2007,2007,3,0.4,1.8,0.4,
3/4/2007,2007,3,0.4,1.8,0.4,
3/5/2007,2007,3,0.4,1.8,0.4,
3/6/2007,2007,3,0.3,1.4,0.4,
3/7/2007,2007,3,0.3,1.4,0.4,
3/8/2007,2007,3,0.3,1.4,0.4,
3/9/2007,2007,3,0.3,1.4,0.4,
3/10/2007,2007,3,0.3,1.4,0.4,
3/11/2007,2007,3,0.3,1.4,0.4,
3/12/2007,2007,3,0.3,1.4,0.4,
3/13/2007,2007,3,0.3,1.4,0.4,
3/14/2007,2007,3,0.3,1.2,0.4,
3/15/2007,2007,3,0.3,1.2,0.4,
3/16/2007,2007,3,0.3,1.2,0.4,
3/17/2007,2007,3,0.3,1.2,0.4,
3/18/2007,2007,3,0.3,1.2,0.4,
3/19/2007,2007,3,0.3,1.2,0.4,
3/20/2007,2007,3,0.3,1.2,0.4,
3/21/2007,2007,3,0.3,1.2,0.4,
3/22/2007,2007,3,0.6,1.4,0.3,
3/23/2007,2007,3,0.6,1.4,0.3,
3/24/2007,2007,3,0.6,1.4,0.3,
3/25/2007,2007,3,0.6,1.4,0.3,
3/26/2007,2007,3,0.6,1.4,0.3,
3/27/2007,2007,3,0.6,1.4,0.3,
3/28/2007,2007,3,0.6,1.4,0.3,
3/29/2007,2007,3,0.6,1.4,0.3,
3/30/2007,2007,3,0.6,1.7,0.5,
3/31/2007,2007,3,0.6,1.7,0.5,
4/1/2007,2007,4,0.6,1.7,0.5,
4/2/2007,2007,4,0.6,1.7,0.5,
4/3/2007,2007,4,0.6,1.7,0.5,
4/4/2007,2007,4,0.6,1.7,0.5,
4/5/2007,2007,4,0.6,1.7,0.5,
4/6/2007,2007,4,0.6,1.7,0.5,
4/7/2007,2007,4,0.3,1.2,0.3,
4/8/2007,2007,4,0.3,1.2,0.3,
4/9/2007,2007,4,0.3,1.2,0.3,
4/10/2007,2007,4,0.3,1.2,0.3,
4/11/2007,2007,4,0.3,1.2,0.3,
4/12/2007,2007,4,0.3,1.2,0.3,
4/13/2007,2007,4,0.3,1.2,0.3,
4/14/2007,2007,4,0.3,1.2,0.3,
4/15/2007,2007,4,0.3,1.1,0.3,
4/16/2007,2007,4,0.3,1.1,0.3,
4/17/2007,2007,4,0.3,1.1,0.3,
4/18/2007,2007,4,0.3,1.1,0.3,
4/19/2007,2007,4,0.3,1.1,0.3,
4/20/2007,2007,4,0.3,1.1,0.3,
4/21/2007,2007,4,0.3,1.1,0.3,
4/22/2007,2007,4,0.3,1.1,0.3,
4/23/2007,2007,4,0.3,1.1,0.3,
4/24/2007,2007,4,0.3,1.1,0.3,
4/25/2007,2007,4,0.3,1.1,0.3,
4/26/2007,2007,4,0.3,1.1,0.3,
4/27/2007,2007,4,0.3,1.1,0.3,
4/28/2007,2007,4,0.3,1.1,0.3,
4/29/2007,2007,4,0.3,1.1,0.3,
4/30/2007,2007,4,0.3,1.1,0.3,
5/1/2007,2007,5,0.3,0.8,0.3,
5/2/2007,2007,5,0.3,0.8,0.3,
5/3/2007,2007,5,0.3,0.8,0.3,
5/4/2007,2007,5,0.3,0.8,0.3,
5/5/2007,2007,5,0.3,0.8,0.3,
5/6/2007,2007,5,0.3,0.8,0.3,
5/7/2007,2007,5,0.3,0.8,0.3,
5/8/2007,2007,5,0.3,0.8,0.3,
5/9/2007,2007,5,0.1,0.3,0.1,
5/10/2007,2007,5,0.1,0.3,0.1,
5/11/2007,2007,5,0.1,0.3,0.1,
5/12/2007,2007,5,0.1,0.3,0.1,
5/13/2007,2007,5,0.1,0.3,0.1,
5/14/2007,2007,5,0.1,0.3,0.1,
5/15/2007,2007,5,0.1,0.3,0.1,
5/16/2007,2007,5,0.1,0.3,0.1,
5/17/2007,2007,5,0.2,1.1,0.3,
5/18/2007,2007,5,0.2,1.1,0.3,
5/19/2007,2007,5,0.2,1.1,0.3,
5/20/2007,2007,5,0.2,1.1,0.3,
5/21/2007,2007,5,0.2,1.1,0.3,
5/22/2007,2007,5,0.2,1.1,0.3,
5/23/2007,2007,5,0.2,1.1,0.3,
5/24/2007,2007,5,0.2,1.1,0.3,
5/25/2007,2007,5,0.4,0.8,0.2,
5/26/2007,2007,5,0.4,0.8,0.2,
5/27/2007,2007,5,0.4,0.8,0.2,
5/28/2007,2007,5,0.4,0.8,0.2,
5/29/2007,2007,5,0.4,0.8,0.2,
5/30/2007,2007,5,0.4,0.8,0.2,
5/31/2007,2007,5,0.4,0.8,0.2,
6/1/2007,2007,6,0.4,0.8,0.2,
6/2/2007,2007,6,0.2,0.7,0.2,
6/3/2007,2007,6,0.2,0.7,0.2,
6/4/2007,2007,6,0.2,0.7,0.2,
6/5/2007,2007,6,0.2,0.7,0.2,
6/6/2007,2007,6,0.2,0.7,0.2,
6/7/2007,2007,6,0.2,0.7,0.2,
6/8/2007,2007,6,0.2,0.7,0.2,
6/9/2007,2007,6,0.2,0.7,0.2,
6/10/2007,2007,6,0.4,0.4,0.1,
6/11/2007,2007,6,0.4,0.4,0.1,
6/12/2007,2007,6,0.4,0.4,0.1,
6/13/2007,2007,6,0.4,0.4,0.1,
6/14/2007,2007,6,0.4,0.4,0.1,
6/15/2007,2007,6,0.4,0.4,0.1,
6/16/2007,2007,6,0.4,0.4,0.1,
6/17/2007,2007,6,0.4,0.4,0.1,
6/18/2007,2007,6,0.6,0.4,0.2,
6/19/2007,2007,6,0.6,0.4,0.2,
6/20/2007,2007,6,0.6,0.4,0.2,
6/21/2007,2007,6,0.6,0.4,0.2,
6/22/2007,2007,6,0.6,0.4,0.2,
6/23/2007,2007,6,0.6,0.4,0.2,
6/24/2007,2007,6,0.6,0.4,0.2,
6/25/2007,2007,6,0.6,0.4,0.2,
6/26/2007,2007,6,0.1,0.7,0.3,
6/27/2007,2007,6,0.1,0.7,0.3,
6/28/2007,2007,6,0.1,0.7,0.3,
6/29/2007,2007,6,0.1,0.7,0.3,
6/30/2007,2007,6,0.1,0.7,0.3,
7/1/2007,2007,7,0.1,0.7,0.3,
7/2/2007,2007,7,0.1,0.7,0.3,
7/3/2007,2007,7,0.1,0.7,0.3,
7/4/2007,2007,7,0.7,0.4,0.6,
7/5/2007,2007,7,0.7,0.4,0.6,
7/6/2007,2007,7,0.7,0.4,0.6,
7/7/2007,2007,7,0.7,0.4,0.6,
7/8/2007,2007,7,0.7,0.4,0.6,
7/9/2007,2007,7,0.7,0.4,0.6,
7/10/2007,2007,7,0.7,0.4,0.6,
7/11/2007,2007,7,0.7,0.4,0.6,
7/12/2007,2007,7,0.6,0.7,0.3,
7/13/2007,2007,7,0.6,0.7,0.3,
7/14/2007,2007,7,0.6,0.7,0.3,
7/15/2007,2007,7,0.6,0.7,0.3,
7/16/2007,2007,7,0.6,0.7,0.3,
7/17/2007,2007,7,0.6,0.7,0.3,
7/18/2007,2007,7,0.6,0.7,0.3,
7/19/2007,2007,7,0.6,0.7,0.3,
7/20/2007,2007,7,0.7,0.7,0.3,
7/21/2007,2007,7,0.7,0.7,0.3,
7/22/2007,2007,7,0.7,0.7,0.3,
7/23/2007,2007,7,0.7,0.7,0.3,
7/24/2007,2007,7,0.7,0.7,0.3,
7/25/2007,2007,7,0.7,0.7,0.3,
7/26/2007,2007,7,0.7,0.7,0.3,
7/27/2007,2007,7,0.7,0.7,0.3,
7/28/2007,2007,7,0.6,1.5,0.6,
7/29/2007,2007,7,0.6,1.5,0.6,
7/30/2007,2007,7,0.6,1.5,0.6,
7/31/2007,2007,7,0.6,1.5,0.6,
8/1/2007,2007,8,0.6,1.5,0.6,
8/2/2007,2007,8,0.6,1.5,0.6,
8/3/2007,2007,8,0.6,1.5,0.6,
8/4/2007,2007,8,0.6,1.5,0.6,
8/5/2007,2007,8,0.8,1.3,0.5,
8/6/2007,2007,8,0.8,1.3,0.5,
8/7/2007,2007,8,0.8,1.3,0.5,
8/8/2007,2007,8,0.8,1.3,0.5,
8/9/2007,2007,8,0.8,1.3,0.5,
8/10/2007,2007,8,0.8,1.3,0.5,
8/11/2007,2007,8,0.8,1.3,0.5,
8/12/2007,2007,8,0.8,1.3,0.5,
8/13/2007,2007,8,0.7,1.8,0.7,
8/14/2007,2007,8,0.7,1.8,0.7,
8/15/2007,2007,8,0.7,1.8,0.7,
8/16/2007,2007,8,0.7,1.8,0.7,
8/17/2007,2007,8,0.7,1.8,0.7,
8/18/2007,2007,8,0.7,1.8,0.7,
8/19/2007,2007,8,0.7,1.8,0.7,
8/20/2007,2007,8,0.7,1.8,0.7,
8/21/2007,2007,8,0.8,2.1,0.9,
8/22/2007,2007,8,0.8,2.1,0.9,
8/23/2007,2007,8,0.8,2.1,0.9,
8/24/2007,2007,8,0.8,2.1,0.9,
8/25/2007,2007,8,0.8,2.1,0.9,
8/26/2007,2007,8,0.8,2.1,0.9,
8/27/2007,2007,8,0.8,2.1,0.9,
8/28/2007,2007,8,0.8,2.1,0.9,
8/29/2007,2007,8,0.9,3,0.9,
8/30/2007,2007,8,0.9,3,0.9,
8/31/2007,2007,8,0.9,3,0.9,
9/1/2007,2007,9,0.9,3,0.9,
9/2/2007,2007,9,0.9,3,0.9,
9/3/2007,2007,9,0.9,3,0.9,
9/4/2007,2007,9,0.9,3,0.9,
9/5/2007,2007,9,0.9,3,0.9,
9/6/2007,2007,9,1.3,3.5,1.4,
9/7/2007,2007,9,1.3,3.5,1.4,
9/8/2007,2007,9,1.3,3.5,1.4,
9/9/2007,2007,9,1.3,3.5,1.4,
9/10/2007,2007,9,1.3,3.5,1.4,
9/11/2007,2007,9,1.3,3.5,1.4,
9/12/2007,2007,9,1.3,3.5,1.4,
9/13/2007,2007,9,1.3,3.5,1.4,
9/14/2007,2007,9,1.2,3.5,1.2,
9/15/2007,2007,9,1.2,3.5,1.2,
9/16/2007,2007,9,1.2,3.5,1.2,
9/17/2007,2007,9,1.2,3.5,1.2,
9/18/2007,2007,9,1.2,3.5,1.2,
9/19/2007,2007,9,1.2,3.5,1.2,
9/20/2007,2007,9,1.2,3.5,1.2,
9/21/2007,2007,9,1.2,3.5,1.2,
9/22/2007,2007,9,1.4,4,1.2,
9/23/2007,2007,9,1.4,4,1.2,
9/24/2007,2007,9,1.4,4,1.2,
9/25/2007,2007,9,1.4,4,1.2,
9/26/2007,2007,9,1.4,4,1.2,
9/27/2007,2007,9,1.4,4,1.2,
9/28/2007,2007,9,1.4,4,1.2,
9/29/2007,2007,9,1.4,4,1.2,
9/30/2007,2007,9,1.2,3.7,1,
10/1/2007,2007,10,1.2,3.7,1,
10/2/2007,2007,10,1.2,3.7,1,
10/3/2007,2007,10,1.2,3.7,1,
10/4/2007,2007,10,1.2,3.7,1,
10/5/2007,2007,10,1.2,3.7,1,
10/6/2007,2007,10,1.2,3.7,1,
10/7/2007,2007,10,1.2,3.7,1,
10/8/2007,2007,10,0.9,3.7,1,
10/9/2007,2007,10,0.9,3.7,1,
10/10/2007,2007,10,0.9,3.7,1,
10/11/2007,2007,10,0.9,3.7,1,
10/12/2007,2007,10,0.9,3.7,1,
10/13/2007,2007,10,0.9,3.7,1,
10/14/2007,2007,10,0.9,3.7,1,
10/15/2007,2007,10,0.9,3.7,1,
10/16/2007,2007,10,0.6,2.3,0.7,
10/17/2007,2007,10,0.6,2.3,0.7,
10/18/2007,2007,10,0.6,2.3,0.7,
10/19/2007,2007,10,0.6,2.3,0.7,
10/20/2007,2007,10,0.6,2.3,0.7,
10/21/2007,2007,10,0.6,2.3,0.7,
10/22/2007,2007,10,0.6,2.3,0.7,
10/23/2007,2007,10,0.6,2.3,0.7,
10/24/2007,2007,10,0.8,2.9,0.7,
10/25/2007,2007,10,0.8,2.9,0.7,
10/26/2007,2007,10,0.8,2.9,0.7,
10/27/2007,2007,10,0.8,2.9,0.7,
10/28/2007,2007,10,0.8,2.9,0.7,
10/29/2007,2007,10,0.8,2.9,0.7,
10/30/2007,2007,10,0.8,2.9,0.7,
10/31/2007,2007,10,0.8,2.9,0.7,
11/1/2007,2007,11,0.5,2.1,0.5,
11/2/2007,2007,11,0.5,2.1,0.5,
11/3/2007,2007,11,0.5,2.1,0.5,
11/4/2007,2007,11,0.5,2.1,0.5,
11/5/2007,2007,11,0.5,2.1,0.5,
11/6/2007,2007,11,0.5,2.1,0.5,
11/7/2007,2007,11,0.5,2.1,0.5,
11/8/2007,2007,11,0.5,2.1,0.5,
11/9/2007,2007,11,0.5,2.2,0.5,
11/10/2007,2007,11,0.5,2.2,0.5,
11/11/2007,2007,11,0.5,2.2,0.5,
11/12/2007,2007,11,0.5,2.2,0.5,
11/13/2007,2007,11,0.5,2.2,0.5,
11/14/2007,2007,11,0.5,2.2,0.5,
11/15/2007,2007,11,0.5,2.2,0.5,
11/16/2007,2007,11,0.5,2.2,0.5,
11/17/2007,2007,11,0.5,2.1,0.5,
11/18/2007,2007,11,0.5,2.1,0.5,
11/19/2007,2007,11,0.5,2.1,0.5,
11/20/2007,2007,11,0.5,2.1,0.5,
11/21/2007,2007,11,0.5,2.1,0.5,
11/22/2007,2007,11,0.5,2.1,0.5,
11/23/2007,2007,11,0.5,2.1,0.5,
11/24/2007,2007,11,0.5,2.1,0.5,
11/25/2007,2007,11,0.5,2.2,0.6,
11/26/2007,2007,11,0.5,2.2,0.6,
11/27/2007,2007,11,0.5,2.2,0.6,
11/28/2007,2007,11,0.5,2.2,0.6,
11/29/2007,2007,11,0.5,2.2,0.6,
11/30/2007,2007,11,0.5,2.2,0.6,
12/1/2007,2007,12,0.5,2.2,0.6,
12/2/2007,2007,12,0.5,2.2,0.6,
12/3/2007,2007,12,0.7,2.7,0.6,
12/4/2007,2007,12,0.7,2.7,0.6,
12/5/2007,2007,12,0.7,2.7,0.6,
12/6/2007,2007,12,0.7,2.7,0.6,
12/7/2007,2007,12,0.7,2.7,0.6,
12/8/2007,2007,12,0.7,2.7,0.6,
12/9/2007,2007,12,0.7,2.7,0.6,
12/10/2007,2007,12,0.7,2.7,0.6,
12/11/2007,2007,12,0.5,2,0.5,
12/12/2007,2007,12,0.5,2,0.5,
12/13/2007,2007,12,0.5,2,0.5,
12/14/2007,2007,12,0.5,2,0.5,
12/15/2007,2007,12,0.5,2,0.5,
12/16/2007,2007,12,0.5,2,0.5,
12/17/2007,2007,12,0.5,2,0.5,
12/18/2007,2007,12,0.5,2,0.5,
12/19/2007,2007,12,0.4,1.9,0.5,
12/20/2007,2007,12,0.4,1.9,0.5,
12/21/2007,2007,12,0.4,1.9,0.5,
12/22/2007,2007,12,0.4,1.9,0.5,
12/23/2007,2007,12,0.4,1.9,0.5,
12/24/2007,2007,12,0.4,1.9,0.5,
12/25/2007,2007,12,0.4,1.9,0.5,
12/26/2007,2007,12,0.4,1.9,0.5,
12/27/2007,2007,12,0.6,2.2,0.8,
12/28/2007,2007,12,0.6,2.2,0.8,
12/29/2007,2007,12,0.6,2.2,0.8,
12/30/2007,2007,12,0.6,2.2,0.8,
12/31/2007,2007,12,0.6,2.2,0.8,
1/1/2008,2008,1,0.4,1.6,0.5,
1/2/2008,2008,1,0.4,1.6,0.5,
1/3/2008,2008,1,0.4,1.6,0.5,
1/4/2008,2008,1,0.4,1.6,0.5,
1/5/2008,2008,1,0.4,1.6,0.5,
1/6/2008,2008,1,0.4,1.6,0.5,
1/7/2008,2008,1,0.4,1.6,0.5,
1/8/2008,2008,1,0.4,1.6,0.5,
1/9/2008,2008,1,0.4,1.6,0.5,
1/10/2008,2008,1,0.4,1.6,0.5,
1/11/2008,2008,1,0.4,1.6,0.5,
1/12/2008,2008,1,0.4,1.6,0.5,
1/13/2008,2008,1,0.4,1.6,0.5,
1/14/2008,2008,1,0.4,1.6,0.5,
1/15/2008,2008,1,0.4,1.6,0.5,
1/16/2008,2008,1,0.4,1.6,0.5,
1/17/2008,2008,1,0.4,1.9,0.4,
1/18/2008,2008,1,0.4,1.9,0.4,
1/19/2008,2008,1,0.4,1.9,0.4,
1/20/2008,2008,1,0.4,1.9,0.4,
1/21/2008,2008,1,0.4,1.9,0.4,
1/22/2008,2008,1,0.4,1.9,0.4,
1/23/2008,2008,1,0.4,1.9,0.4,
1/24/2008,2008,1,0.4,1.9,0.4,
1/25/2008,2008,1,0.6,2.3,0.5,
1/26/2008,2008,1,0.6,2.3,0.5,
1/27/2008,2008,1,0.6,2.3,0.5,
1/28/2008,2008,1,0.6,2.3,0.5,
1/29/2008,2008,1,0.6,2.3,0.5,
1/30/2008,2008,1,0.6,2.3,0.5,
1/31/2008,2008,1,0.6,2.3,0.5,
2/1/2008,2008,2,0.6,2.3,0.5,
2/2/2008,2008,2,0.7,2.1,0.5,
2/3/2008,2008,2,0.7,2.1,0.5,
2/4/2008,2008,2,0.7,2.1,0.5,
2/5/2008,2008,2,0.7,2.1,0.5,
2/6/2008,2008,2,0.7,2.1,0.5,
2/7/2008,2008,2,0.7,2.1,0.5,
2/8/2008,2008,2,0.7,2.1,0.5,
2/9/2008,2008,2,0.7,2.1,0.5,
2/10/2008,2008,2,0.4,1.8,0.4,
2/11/2008,2008,2,0.4,1.8,0.4,
2/12/2008,2008,2,0.4,1.8,0.4,
2/13/2008,2008,2,0.4,1.8,0.4,
2/14/2008,2008,2,0.4,1.8,0.4,
2/15/2008,2008,2,0.4,1.8,0.4,
2/16/2008,2008,2,0.4,1.8,0.4,
2/17/2008,2008,2,0.4,1.8,0.4,
2/18/2008,2008,2,0.4,1.8,0.4,
2/19/2008,2008,2,0.4,1.8,0.4,
2/20/2008,2008,2,0.4,1.8,0.4,
2/21/2008,2008,2,0.4,1.8,0.4,
2/22/2008,2008,2,0.4,1.8,0.4,
2/23/2008,2008,2,0.4,1.8,0.4,
2/24/2008,2008,2,0.4,1.8,0.4,
2/25/2008,2008,2,0.4,1.8,0.4,
2/26/2008,2008,2,0.5,1.9,0.4,
2/27/2008,2008,2,0.5,1.9,0.4,
2/28/2008,2008,2,0.5,1.9,0.4,
2/29/2008,2008,2,0.5,1.9,0.4,
3/1/2008,2008,3,0.5,1.9,0.4,
3/2/2008,2008,3,0.5,1.9,0.4,
3/3/2008,2008,3,0.5,1.9,0.4,
3/4/2008,2008,3,0.5,1.9,0.4,
3/5/2008,2008,3,0.6,2,0.5,
3/6/2008,2008,3,0.6,2,0.5,
3/7/2008,2008,3,0.6,2,0.5,
3/8/2008,2008,3,0.6,2,0.5,
3/9/2008,2008,3,0.6,2,0.5,
3/10/2008,2008,3,0.6,2,0.5,
3/11/2008,2008,3,0.6,2,0.5,
3/12/2008,2008,3,0.6,2,0.5,
3/13/2008,2008,3,0.4,1.6,0.4,
3/14/2008,2008,3,0.4,1.6,0.4,
3/15/2008,2008,3,0.4,1.6,0.4,
3/16/2008,2008,3,0.4,1.6,0.4,
3/17/2008,2008,3,0.4,1.6,0.4,
3/18/2008,2008,3,0.4,1.6,0.4,
3/19/2008,2008,3,0.4,1.6,0.4,
3/20/2008,2008,3,0.4,1.6,0.4,
3/21/2008,2008,3,0.2,1.3,0.3,
3/22/2008,2008,3,0.2,1.3,0.3,
3/23/2008,2008,3,0.2,1.3,0.3,
3/24/2008,2008,3,0.2,1.3,0.3,
3/25/2008,2008,3,0.2,1.3,0.3,
3/26/2008,2008,3,0.2,1.3,0.3,
3/27/2008,2008,3,0.2,1.3,0.3,
3/28/2008,2008,3,0.2,1.3,0.3,
3/29/2008,2008,3,0.4,1.6,0.5,
3/30/2008,2008,3,0.4,1.6,0.5,
3/31/2008,2008,3,0.4,1.6,0.5,
4/1/2008,2008,4,0.4,1.6,0.5,
4/2/2008,2008,4,0.4,1.6,0.5,
4/3/2008,2008,4,0.4,1.6,0.5,
4/4/2008,2008,4,0.4,1.6,0.5,
4/5/2008,2008,4,0.4,1.6,0.5,
4/6/2008,2008,4,0.2,1.1,0.3,
4/7/2008,2008,4,0.2,1.1,0.3,
4/8/2008,2008,4,0.2,1.1,0.3,
4/9/2008,2008,4,0.2,1.1,0.3,
4/10/2008,2008,4,0.2,1.1,0.3,
4/11/2008,2008,4,0.2,1.1,0.3,
4/12/2008,2008,4,0.2,1.1,0.3,
4/13/2008,2008,4,0.2,1.1,0.3,
4/14/2008,2008,4,0.2,1,0.3,
4/15/2008,2008,4,0.2,1,0.3,
4/16/2008,2008,4,0.2,1,0.3,
4/17/2008,2008,4,0.2,1,0.3,
4/18/2008,2008,4,0.2,1,0.3,
4/19/2008,2008,4,0.2,1,0.3,
4/20/2008,2008,4,0.2,1,0.3,
4/21/2008,2008,4,0.2,1,0.3,
4/22/2008,2008,4,0.4,0.9,0.3,
4/23/2008,2008,4,0.4,0.9,0.3,
4/24/2008,2008,4,0.4,0.9,0.3,
4/25/2008,2008,4,0.4,0.9,0.3,
4/26/2008,2008,4,0.4,0.9,0.3,
4/27/2008,2008,4,0.4,0.9,0.3,
4/28/2008,2008,4,0.4,0.9,0.3,
4/29/2008,2008,4,0.4,0.9,0.3,
4/30/2008,2008,4,0.4,0.9,0.2,
5/1/2008,2008,5,0.4,0.9,0.2,
5/2/2008,2008,5,0.4,0.9,0.2,
5/3/2008,2008,5,0.4,0.9,0.2,
5/4/2008,2008,5,0.4,0.9,0.2,
5/5/2008,2008,5,0.4,0.9,0.2,
5/6/2008,2008,5,0.4,0.9,0.2,
5/7/2008,2008,5,0.4,0.9,0.2,
5/8/2008,2008,5,0.1,0.8,0.2,
5/9/2008,2008,5,0.1,0.8,0.2,
5/10/2008,2008,5,0.1,0.8,0.2,
5/11/2008,2008,5,0.1,0.8,0.2,
5/12/2008,2008,5,0.1,0.8,0.2,
5/13/2008,2008,5,0.1,0.8,0.2,
5/14/2008,2008,5,0.1,0.8,0.2,
5/15/2008,2008,5,0.1,0.8,0.2,
5/16/2008,2008,5,0.6,0.4,0.1,
5/17/2008,2008,5,0.6,0.4,0.1,
5/18/2008,2008,5,0.6,0.4,0.1,
5/19/2008,2008,5,0.6,0.4,0.1,
5/20/2008,2008,5,0.6,0.4,0.1,
5/21/2008,2008,5,0.6,0.4,0.1,
5/22/2008,2008,5,0.6,0.4,0.1,
5/23/2008,2008,5,0.6,0.4,0.1,
5/24/2008,2008,5,0.4,0.2,0.3,
5/25/2008,2008,5,0.4,0.2,0.3,
5/26/2008,2008,5,0.4,0.2,0.3,
5/27/2008,2008,5,0.4,0.2,0.3,
5/28/2008,2008,5,0.4,0.2,0.3,
5/29/2008,2008,5,0.4,0.2,0.3,
5/30/2008,2008,5,0.4,0.2,0.3,
5/31/2008,2008,5,0.4,0.2,0.3,
6/1/2008,2008,6,0.7,0.3,0.4,
6/2/2008,2008,6,0.7,0.3,0.4,
6/3/2008,2008,6,0.7,0.3,0.4,
6/4/2008,2008,6,0.7,0.3,0.4,
6/5/2008,2008,6,0.7,0.3,0.4,
6/6/2008,2008,6,0.7,0.3,0.4,
6/7/2008,2008,6,0.7,0.3,0.4,
6/8/2008,2008,6,0.7,0.3,0.4,
6/9/2008,2008,6,0.1,0.3,0.1,
6/10/2008,2008,6,0.1,0.3,0.1,
6/11/2008,2008,6,0.1,0.3,0.1,
6/12/2008,2008,6,0.1,0.3,0.1,
6/13/2008,2008,6,0.1,0.3,0.1,
6/14/2008,2008,6,0.1,0.3,0.1,
6/15/2008,2008,6,0.1,0.3,0.1,
6/16/2008,2008,6,0.1,0.3,0.1,
6/17/2008,2008,6,0.4,0.5,0.2,
6/18/2008,2008,6,0.4,0.5,0.2,
6/19/2008,2008,6,0.4,0.5,0.2,
6/20/2008,2008,6,0.4,0.5,0.2,
6/21/2008,2008,6,0.4,0.5,0.2,
6/22/2008,2008,6,0.4,0.5,0.2,
6/23/2008,2008,6,0.4,0.5,0.2,
6/24/2008,2008,6,0.4,0.5,0.2,
6/25/2008,2008,6,0.2,0.9,0.3,
6/26/2008,2008,6,0.2,0.9,0.3,
6/27/2008,2008,6,0.2,0.9,0.3,
6/28/2008,2008,6,0.2,0.9,0.3,
6/29/2008,2008,6,0.2,0.9,0.3,
6/30/2008,2008,6,0.2,0.9,0.3,
7/1/2008,2008,7,0.2,0.9,0.3,
7/2/2008,2008,7,0.2,0.9,0.3,
7/3/2008,2008,7,0.5,1.3,0.4,
7/4/2008,2008,7,0.5,1.3,0.4,
7/5/2008,2008,7,0.5,1.3,0.4,
7/6/2008,2008,7,0.5,1.3,0.4,
7/7/2008,2008,7,0.5,1.3,0.4,
7/8/2008,2008,7,0.5,1.3,0.4,
7/9/2008,2008,7,0.5,1.3,0.4,
7/10/2008,2008,7,0.5,1.3,0.4,
7/11/2008,2008,7,0.5,0.9,0.4,
7/12/2008,2008,7,0.5,0.9,0.4,
7/13/2008,2008,7,0.5,0.9,0.4,
7/14/2008,2008,7,0.5,0.9,0.4,
7/15/2008,2008,7,0.5,0.9,0.4,
7/16/2008,2008,7,0.5,0.9,0.4,
7/17/2008,2008,7,0.5,0.9,0.4,
7/18/2008,2008,7,0.5,0.9,0.4,
7/19/2008,2008,7,0.7,1.2,0.7,
7/20/2008,2008,7,0.7,1.2,0.7,
7/21/2008,2008,7,0.7,1.2,0.7,
7/22/2008,2008,7,0.7,1.2,0.7,
7/23/2008,2008,7,0.7,1.2,0.7,
7/24/2008,2008,7,0.7,1.2,0.7,
7/25/2008,2008,7,0.7,1.2,0.7,
7/26/2008,2008,7,0.7,1.2,0.7,
7/27/2008,2008,7,0.8,2,0.9,
7/28/2008,2008,7,0.8,2,0.9,
7/29/2008,2008,7,0.8,2,0.9,
7/30/2008,2008,7,0.8,2,0.9,
7/31/2008,2008,7,0.8,2,0.9,
8/1/2008,2008,8,0.8,2,0.9,
8/2/2008,2008,8,0.8,2,0.9,
8/3/2008,2008,8,0.8,2,0.9,
8/4/2008,2008,8,1.1,2.7,1.2,
8/5/2008,2008,8,1.1,2.7,1.2,
8/6/2008,2008,8,1.1,2.7,1.2,
8/7/2008,2008,8,1.1,2.7,1.2,
8/8/2008,2008,8,1.1,2.7,1.2,
8/9/2008,2008,8,1.1,2.7,1.2,
8/10/2008,2008,8,1.1,2.7,1.2,
8/11/2008,2008,8,1.1,2.7,1.2,
8/12/2008,2008,8,1.1,2.7,1.4,
8/13/2008,2008,8,1.1,2.7,1.4,
8/14/2008,2008,8,1.1,2.7,1.4,
8/15/2008,2008,8,1.1,2.7,1.4,
8/16/2008,2008,8,1.1,2.7,1.4,
8/17/2008,2008,8,1.1,2.7,1.4,
8/18/2008,2008,8,1.1,2.7,1.4,
8/19/2008,2008,8,1.1,2.7,1.4,
8/20/2008,2008,8,1.4,3.8,1.5,
8/21/2008,2008,8,1.4,3.8,1.5,
8/22/2008,2008,8,1.4,3.8,1.5,
8/23/2008,2008,8,1.4,3.8,1.5,
8/24/2008,2008,8,1.4,3.8,1.5,
8/25/2008,2008,8,1.4,3.8,1.5,
8/26/2008,2008,8,1.4,3.8,1.5,
8/27/2008,2008,8,1.4,3.8,1.5,
8/28/2008,2008,8,1.7,4,1.9,
8/29/2008,2008,8,1.7,4,1.9,
8/30/2008,2008,8,1.7,4,1.9,
8/31/2008,2008,8,1.7,4,1.9,
9/1/2008,2008,9,1.7,4,1.9,
9/2/2008,2008,9,1.7,4,1.9,
9/3/2008,2008,9,1.7,4,1.9,
9/4/2008,2008,9,1.7,4,1.9,
9/5/2008,2008,9,1.6,3.9,1.8000001,
9/6/2008,2008,9,1.6,3.9,1.8000001,
9/7/2008,2008,9,1.6,3.9,1.8000001,
9/8/2008,2008,9,1.6,3.9,1.8000001,
9/9/2008,2008,9,1.6,3.9,1.8000001,
9/10/2008,2008,9,1.6,3.9,1.8000001,
9/11/2008,2008,9,1.6,3.9,1.8000001,
9/12/2008,2008,9,1.6,3.9,1.8000001,
9/13/2008,2008,9,2.3,4.9,2.4000001,
9/14/2008,2008,9,2.3,4.9,2.4000001,
9/15/2008,2008,9,2.3,4.9,2.4000001,
